0042197734,
0042234258,
0041881589,
0040094374,
0041994086,
0040095666,
0042261095,
0040702076,
0042295317,
0040725762,
0041939027,
0001049522,
0001034961,
0041851349,
0071305713,
0040687294,
0041076407,
0041888884,
0071520669,
0041610536,
0041912240,
0040967467,
0041286555,
0041434220,
0040013257,
0041836729,
0042096725,
0040513172,
0042280702,
0001037439,
0041852155,
0041942681,
0001294324,
0001479085,
0041413710,
0041839909,
0071530477,
0042388366,
0041863314,
0071394963,
0040151922,
0041779516,
0041920109,
0071503464,
0041851767,
0041788588,
0042042737,
0041838589,
0041954509,
0071222489,
0041751759,
0041568473,
0070977432,
0041773112,
0042156822,
0042259407,
0048507858,
0041883844,
0042330883,
0040005907,
0042239447,
0040065776,
0041715448,
0041083099,
0041785986,
0041356791,
0041765677,
0040226838,
0040640552,
0040249360,
0001500982,
0042136254,
0041515771,
0041284884,
0048517178,
0040343469,
0040948986,
0041802556,
0041775275,
0041153702,
0041045840,
0041949597,
0040132777,
0041800102,
0041898199,
0041851551,
0041895414,
0042096773,
0040839644,
0041902722,
0071551830,
0040423251,
0071531166,
0001148990,
0040938969,
0041933542,
0041910104,
0041858100,
0040328718,
0041690154,
0042091811,
0041397919,
0040086572,
0040318947,
0042170511,
0041430681,
0041833222,
0041861006,
0041782723,
0001229569,
0040745567,
0042141919,
0041126717,
0041720206,
0041983224,
0041886483,
0040860335,
0001504907,
0041839275,
0040169930,
0001047141,
0042256547,
0071496463,
0041794296,
0041945145,
0041324313,
0041877685,
0042184416,
0001436600,
0042226328,
0042109450,
0040518123,
